barcode,itemcallnumber,isbn,title,subtitle,author,pages,publishercode,copyrightdate,price
4050,"621.384 T05 TSE.V",9780521687492+," Fundamentals of wireless communication ",,"Tse, David",564p.," Cambridge University Press",2005,2475.00
4053,"530.141 T09 GUR.H",9780521670425,"Electromagnetic field theory fundamentals",,"Guru, Bhag",681p.,"Cambridge University Press,",2009,395.00
4059,"621.31 N94 GRA.S",9780070585157," Power system analysis ",," Grainger, John J. ",787p.," Tata McGraw Hill",1994,3650.00
4060,"621.31 N94 GRA.S",9780070585157," Power system analysis ",," Grainger, John J. ",787p.," Tata McGraw Hill",1994,3650.00
4061,"621.31 N94 GRA.S",9780070585157," Power system analysis ",," Grainger, John J. ",787p.," Tata McGraw Hill",1994,3650.00
4062,"621.31 N94 GRA.S",9780070585157," Power system analysis ",," Grainger, John J. ",787p.," Tata McGraw Hill",1994,3650.00
4063,"621.31 N94 GRA.S",9780070585157," Power system analysis ",," Grainger, John J. ",787p.," Tata McGraw Hill",1994,3650.00
4064,"530.141 N89 CHE",9788177585766,"Field and wave electromagnetics",,"Cheng, David K.",719p.,Pearson,1989,499.00
4066,"530.141 N89 CHE",8178083868,"Field and wave electromagnetics",,"Cheng, David K.",703p.,"Pearson Education",1989,499.00
4070,"530.141 N89 CHE",9788177585766,"Field and wave electromagnetics",,"Cheng, David K.",719p.,Pearson,1989,499.00
4072,"530.141 N89 CHE",9788177585766,"Field and wave electromagnetics",,"Cheng, David K.",719p.,Pearson,1989,499.00
4073,"530.141 N89 CHE",9788177585766,"Field and wave electromagnetics",,"Cheng, David K.",719p.,Pearson,1989,499.00
4076,"620.3 N98 THO D",9788131704820," Theory of vibration with applications ",," Thomson, William T. ",495p.,Pearson,1998,3750.00
4078,"620.3 N98 THO D",9788131704820," Theory of vibration with applications ",," Thomson, William T. ",495p.,Pearson,1998,3750.00
4082,"620.3 N98 THO D",9788131704820," Theory of vibration with applications ",," Thomson, William T. ",495p.,Pearson,1998,3750.00
4083,"620.3 N98 THO D",9788131704820," Theory of vibration with applications ",," Thomson, William T. ",495p.,Pearson,1998,3750.00
4084,"005.1 T06 KLE.T",9788131703106,"Algorithm design",,"Kleinberg, Jon",838p.,Pearson,2006,499.00
4086,"005.1 T06 KLE.T",9788131703106,"Algorithm design",,"Kleinberg, Jon",838p.,Pearson,2006,499.00
4087,"005.1 T06 KLE.T",9788131703106,"Algorithm design",,"Kleinberg, Jon",838p.,Pearson,2006,499.00
4088,"005.1 T06 KLE.T",9788131703106,"Algorithm design",,"Kleinberg, Jon",838p.,Pearson,2006,499.00
4095,"621.31042 T10 FIT.K",9780070530393," Electric machinery ",,"Fitzgerald, A.E",688p.," Tata McGraw Hill",2003,3950.00
4096,"621.31042 T10 FIT.K",9780070530393," Electric machinery ",,"Fitzgerald, A.E",688p.," Tata McGraw Hill",2003,3950.00
4097,"621.31042 T10 FIT.K",9780070530393," Electric machinery ",,"Fitzgerald, A.E",688p.," Tata McGraw Hill",2003,3950.00
4098,"621.31042 T10 FIT.K",9780070530393," Electric machinery ",,"Fitzgerald, A.E",688p.," Tata McGraw Hill",2003,3950.00
4099,"621.31042 T10 FIT.K",9780070530393," Electric machinery ",,"Fitzgerald, A.E",688p.," Tata McGraw Hill",2003,3950.00
4102,"621.31042 T10 FIT.K",9780070530393," Electric machinery ",,"Fitzgerald, A.E",688p.," Tata McGraw Hill",2003,3950.00
4103,"621.31042 T10 FIT.K",9780070530393," Electric machinery ",,"Fitzgerald, A.E",688p.," Tata McGraw Hill",2003,3950.00
4105,"518.1 T10 DAS.P",9780070636613,Algorithms,,"Dasgupta, Sanjoy",320p.,"Tata McGraw Hill Education",2010,275.00
4106,"518.1 T10 DAS.P",9780070636613,Algorithms,,"Dasgupta, Sanjoy",320p.,"Tata McGraw Hill Education",2010,275.00
4111,"621.3824 T10 KRA.M",9780070671553,"Antennas and wave propagation ",,"Kraus, John D.",906p.,"Tata McGraw Hill",2010,425.00
4112,"621.3824 T10 KRA.M",9780070671553,"Antennas and wave propagation ",,"Kraus, John D.",906p.,"Tata McGraw Hill",2010,425.00
4114,"005.43 T10 SIL.G",9788126520510,"Operating system concepts",,"Silberschatz, Abraham ",972p.,Wiley-India,2010,479.00
4115,"005.43 T10 SIL.G",9788126520510,"Operating system concepts",,"Silberschatz, Abraham ",972p.,Wiley-India,2010,479.00
4116,"005.43 T10 SIL.G",9788126520510,"Operating system concepts",,"Silberschatz, Abraham ",972p.,Wiley-India,2010,479.00
4117,"005.43 T10 SIL.G",9788126520510,"Operating system concepts",,"Silberschatz, Abraham ",972p.,Wiley-India,2010,479.00
4118,"005.43 T10 SIL.G",9788126520510,"Operating system concepts",,"Silberschatz, Abraham ",972p.,Wiley-India,2010,479.00
4124,"333.794 T05 TES.D",9788120329034," Sustainable energy",": choosing among options","Tester, Jefferson W.",846p.," PHI",2005,1100.00
4125,"333.794 T05 TES.D",9788120329034," Sustainable energy",": choosing among options","Tester, Jefferson W.",846p.," PHI",2005,1100.00
4133,"621.310285 N86 KUS",9788120306264,"Computer-aided power systems analysis",,"Kusic, George L",403p.,"PHI ",1986,3250.00
4138,"621.310285 N86 KUS",9788120306264,"Computer-aided power systems analysis",,"Kusic, George L",403p.,"PHI ",1986,3250.00
4139,"621.310285 N86 KUS",9788120306264,"Computer-aided power systems analysis",,"Kusic, George L",403p.,"PHI ",1986,3250.00
4140,"621.310285 N86 KUS",9788120306264,"Computer-aided power systems analysis",,"Kusic, George L",403p.,"PHI ",1986,3250.00
4142,"621.3851 N74 VAL",9788120301566,"Network analysis ",,"Valkenburg, M.E. Van",571p.,"PHI Learning",1974,295.00
4145,"621.3851 N74 VAL",9788120301566,"Network analysis ",,"Valkenburg, M.E. Van",571p.,"PHI Learning",1974,295.00
4150,"620.106 T04 FOX.M",9788126515837,"Introduction to fluid mechanics",,"Fox, Robert W.",762p.,"Wiley India",2004,459.00
4152,"621.381952 T10 RAF.C",8186340084,"Modern computer architecture",,"Rafiquzzaman, Mohamed ",580p.,"Galgotia Publications",2010,199.00
4153,"621.381952 T10 RAF.C",8186340084,"Modern computer architecture",,"Rafiquzzaman, Mohamed ",580p.,"Galgotia Publications",2010,199.00
4154,"621.395 T08 WAK",9788131713662,"Digital design",": principles and practices ","Wakerly, John F.",830p.,Pearson,2009,1350.00
4155,"621.395 T08 WAK",9788131713662,"Digital design",": principles and practices ","Wakerly, John F.",830p.,Pearson,2009,1350.00
4157,"004.22 N98 HAY",0071159975,"Computer architecture and organization",,"Hayes, John P.",604p.,"WCB McGraw-Hill",1998,1124.55
4160,"004.22 T02 HAM.V",0071204113,"Computer organization",,"Hamacher, Carl",805p.,"McGraw Hill",2002,514.50
4163,"620.16 T08 ASM",0871703777,"ASM handbook",,,"pages vary","ASM International",2005,12936.00
4164,"620.16 T09 ASM",0871703777,"ASM handbook",,,"pages vary","ASM International",2005,12936.00
4165,"620.16 T08 ASM",0871703777,"ASM handbook",,,"pages vary","ASM International",2005,12936.00
4166,"620.16 T08 ASM",0871703777,"ASM handbook",,,"pages vary","ASM International",2005,12936.00
4167,"620.16 T09 ASM",0871703777,"ASM handbook",,,"pages vary","ASM International",2005,12936.00
4168,"005.74 T09 ELM.N",9788131716250,"Fundamentals of database systems",,"Elmasri, Ramez",1143p.,"Pearson Education",2009,485.00
4169,"005.74 T09 ELM.N",9788131716250,"Fundamentals of database systems",,"Elmasri, Ramez",1143p.,"Pearson Education",2009,485.00
4170,"005.74 T09 ELM.N",9788131716250,"Fundamentals of database systems",,"Elmasri, Ramez",1143p.,"Pearson Education",2009,485.00
4171,"005.74 T09 ELM.N",9788131716250,"Fundamentals of database systems",,"Elmasri, Ramez",1143p.,"Pearson Education",2009,485.00
4172,"005.74 T09 ELM.N",9788131716250,"Fundamentals of database systems",,"Elmasri, Ramez",1143p.,"Pearson Education",2009,485.00
4180,"621.367 N82 ROS.K",0125973012,"Digital picture processing",,"Rosenfeld, Azriel",435p.,"Academic Press,",1982,6024.77
4187,"512 T09 ART",9788131712436,Algebra,,"Artin, Michael",618p.,Pearson,2009,295.00
4198,"530.12 T04 SCH",,"Quantum mechanics",,Schwabl,,Narosa,2004,220.00
4199,"541.395 T02 VIS.S",9788173193750,Catalysis,": principles and applications",,412p.,"Narosa Publications",2002,575.00
4203,"610.28 T03 VOD",0849311160,"Biomedical photonics handbook",,,65.136p.,"CRC Press,",2003,11582.10
4204,"530.141 T01 HAR",,"Time harmonic electromagnetic fields",,"Harring ton, Roger F",,"Wiley interscience",2001,14123.46
4208,"621.384 T10 BIG.C",9780521137096,"Mimo wireless communications",,"Biglieri, Ezio",323p.,"Cambridge University Press",2010,1892.00
4210,"621.384 T10 BIG.C",9780521137096,"Mimo wireless communications",,"Biglieri, Ezio",323p.,"Cambridge University Press",2010,1892.00
4211,"530 T10 HAL.W",9788126514427,"Fundamentals of physics",,"Halliday, David",1300p.,"Wiley India,",2010,549.00
4212,"530 T10 HAL.W",9788126514427,"Fundamentals of physics",,"Halliday, David",1300p.,"Wiley India,",2010,549.00
4216,"621.384 T08 HAN.L",,"Resource allocation for wireless networks: basics, techniques and applications",,"Han, Zhu and Liu, K. J. Ray",,"Cambridge University Press",2008,20060.50
4217,"621.384 T08 HAN.L",,"Resource allocation for wireless networks: basics, techniques and applications",,"Han, Zhu and Liu, K. J. Ray",,"Cambridge University Press",2008,20060.50
4218,"621.384 T08 HAN.L",,"Resource allocation for wireless networks: basics, techniques and applications",,"Han, Zhu and Liu, K. J. Ray",,"Cambridge University Press",2008,20060.50
4221,"518.1 T07 WYM",,"Iterative receiver design",,"Wymeech, Henk",,"Cambridge University Press",2007,18168.00
4222,"518.1 T07 WYM",,"Iterative receiver design",,"Wymeech, Henk",,"Cambridge University Press",2007,18168.00
4223,"518.1 T07 WYM",,"Iterative receiver design",,"Wymeech, Henk",,"Cambridge University Press",2007,18168.00
4226,"621.382 T08 LAR.S",9780521065337,"Space-Time block coding for wireless communications",,"Larsson, Erik G.",281p.," Cambridge University Press",2008,7264.92
4227,"621.382 T08 LAR.S",9780521065337,"Space-Time block coding for wireless communications",,"Larsson, Erik G.",281p.," Cambridge University Press",2008,7264.92
4228,"621.382 T08 LAR.S",9780521065337,"Space-Time block coding for wireless communications",,"Larsson, Erik G.",281p.," Cambridge University Press",2008,7264.92
4229,"512.4 T00 BER.K",0521632749,"Introduction to rings and modules",,"Berrick, A.J.",265p.,"Cambridge University Press,",2000,3785.00
4230,"005.453 N98 APP",9780521607643,"Modern complier implementation in ML",,"Appel, Andrew W.",538p.," Cambridge",1998,8629.80
4231,"005.453 N98 APP",9780521607643,"Modern complier implementation in ML",,"Appel, Andrew W.",538p.," Cambridge",1998,8629.80
4239,"	621.382 T10 HAY",9788126509041," Communication systems ",,"Haykin, Simon",816p.," Wiley",2010,499.00
4240,"621.3845 N95 VIT",,"CDMA: principles of spread spectrum communication",,"Viterbi, Andrew J.",,"Addison wesley",1995,1825.00
4241,"621.3845 N95 VIT",,"CDMA: principles of spread spectrum communication",,"Viterbi, Andrew J.",,"Addison wesley",1995,1825.00
4244,"621.3845 N95 VIT",,"CDMA: principles of spread spectrum communication",,"Viterbi, Andrew J.",,"Addison wesley",1995,1825.00
4245,"621.3 T10 ULA.M",9780132139311,"Fundamentals of applied electromagnetics",,"Ulaby, Fawwaz T.",498p.,"Prentice Hall,",2010,7508.20
4246,"621.815 N83 HIN.Z",9780135417645,"Machine design fundamentals",": a practical approach","Hindhede, Uffe",641p.,"Prentice Hall",1983,6995.00
4247,"621.815 N83 HIN.Z",9780135417645,"Machine design fundamentals",": a practical approach","Hindhede, Uffe",641p.,"Prentice Hall",1983,6995.00
4248,"620.11248 T08 INM",,"Engineering vibration",,"Inman, Danial J",,"Prentice Hall,",2008,42978.00
4249,"620.11248 T08 INM",,"Engineering vibration",,"Inman, Danial J",,"Prentice Hall,",2008,42978.00
4251,"620.11248 T08 INM",,"Engineering vibration",,"Inman, Danial J",,"Prentice Hall,",2008,42978.00
4252,"620.11248 T08 INM",,"Engineering vibration",,"Inman, Danial J",,"Prentice Hall,",2008,42978.00
4255,"502.85 T05 PRA",0195680014,"Getting started with MATLAB 7 ",": a quick introduction for scientists and engineers "," Pratap, Rudra ",244p.,"Oxford University Press",2006,160.00
4257,"621.47 T09 KAL",9780123745019,"Solar energy engineering",": processes and systems","Kalogirou, Soteris A.",760p.,"Elsevier,",2009,6175.00
4258,"518.028553 T09 ATT",9780750687621,MATLAB,": a practical introduction to programming and problem solving","Attaway, Stormy",452p.,Elsevier,2009,2220.53
4259,"620.118 T06 CAL.I",9780471669852,"Electromagnetic metamaterials",,"Caloz, Christophe",352p.,"John Wiley & Sons,",2006,6175.00
4260,"621.382 T02 HEM",0471208108,"Electromagnetic anechoic chambers",": a fundamental design and specification guide","Hemming, Leland H.",220p.,Wiley-Interscience,2002,7659.00
4262,"621.382 T10 LAT.D",0198065345,"Modern digital and analog communication systems",,"Lathi, B.P.",903p.,"Oxford University Press",2010,525.00
4263,"621.382 T10 LAT.D",0198065345,"Modern digital and analog communication systems",,"Lathi, B.P.",903p.,"Oxford University Press",2010,525.00
4264,"621.382 T10 LAT.D",0198065345,"Modern digital and analog communication systems",,"Lathi, B.P.",903p.,"Oxford University Press",2010,525.00
4265,"621.382 T10 LAT.D",0198065345,"Modern digital and analog communication systems",,"Lathi, B.P.",903p.,"Oxford University Press",2010,525.00
4266,"621.382 T10 LAT.D",0198065345,"Modern digital and analog communication systems",,"Lathi, B.P.",903p.,"Oxford University Press",2010,525.00
4269,"621.4022 T09 NAG",," Heat and mass transfer ",," Nag, P. K. ",," Tata Mc Graw Hill",2009,3500.00
4273,"621.4022 T09 NAG",," Heat and mass transfer ",," Nag, P. K. ",," Tata Mc Graw Hill",2009,3500.00
4274,"621.4022 T09 NAG",," Heat and mass transfer ",," Nag, P. K. ",," Tata Mc Graw Hill",2009,3500.00
4275,"621.4022 T09 NAG",," Heat and mass transfer ",," Nag, P. K. ",," Tata Mc Graw Hill",2009,3500.00
4276,"621.4022 T09 NAG",," Heat and mass transfer ",," Nag, P. K. ",," Tata Mc Graw Hill",2009,3500.00
4277,"621.4022 T09 SUK",,"Text book on heat transfer",,"Sukhatme, S. P.",,"University press",2009,3375.00
4278,"621.4022 T09 SUK",,"Text book on heat transfer",,"Sukhatme, S. P.",,"University press",2009,3375.00
4279,"621.4022 T09 SUK",,"Text book on heat transfer",,"Sukhatme, S. P.",,"University press",2009,3375.00
4280,"621.4022 T09 SUK",,"Text book on heat transfer",,"Sukhatme, S. P.",,"University press",2009,3375.00
4285,"621.4022 T09 SUK",,"Text book on heat transfer",,"Sukhatme, S. P.",,"University press",2009,3375.00
4286,"621.4022 T06 INC.D",9788126512614,"Fundamentals of heat and mass transfer",,"Incropera, Frank P.",981p.,"Wiley ",2010,1956.00
4287,"621.4022 T06 INC.D",9788126512614,"Fundamentals of heat and mass transfer",,"Incropera, Frank P.",981p.,"Wiley ",2010,1956.00
4288,"621.4022 T06 INC.D",9788126512614,"Fundamentals of heat and mass transfer",,"Incropera, Frank P.",981p.,"Wiley ",2010,1956.00
4289,"621.4022 T06 INC.D",9788126512614,"Fundamentals of heat and mass transfer",,"Incropera, Frank P.",981p.,"Wiley ",2010,1956.00
4290,"621.31042 T10 BOL.T",9781420055726,"Electric machines",": steady state, transients, and design with MATLAB","Boldea, Ion",775p.,"CRC Press,",2010,3784.24
4296,"150.287 N97 ANA.U",9788120323650,"Psychological testing",,"Anastasi, Anne",721p.,"Prentice hall",1997,395.00
4300,"658.4 T07 NEW",9780070635524," Organizational behavior ",": human behavior at work","Newstrom, John W",528p.," Tata McGraw Hill",2007,798.00
4301,"658.4 T07 NEW",9780070635524," Organizational behavior ",": human behavior at work","Newstrom, John W",528p.," Tata McGraw Hill",2007,798.00
4302,"150 T08 CIC.M",9788131713877,Psychology,,"Ciccarelli, Saundra K.",753p.,Pearson,2008,485.00
4304,"658.4 T11 LUT",9780071289399," Organizational behavior",": an evidence-based approach","Luthans, Fred",574p.," McGraw Hill",2011,1156.00
4305,"658.4 T11 LUT",9780071289399," Organizational behavior",": an evidence-based approach","Luthans, Fred",574p.," McGraw Hill",2011,1156.00
4307,"658.4 T09 ROB.J",9788131721216," Organizational behavior ",,"Robbins, Stephen P.",782p.," Pearson",2009,1100.00
4308,"658.4 T09 ROB.J",9788131721216," Organizational behavior ",,"Robbins, Stephen P.",782p.," Pearson",2009,1100.00
4312,"621.47 T05 GOS",1844072444,"Advances in solar energy",": an annual review of research and development",,500p.,Earthscan,2005,14004.50
4315,"621.382 T06 HAN.M",9780470858790,"OFDM and MC-CDMA for broadband multi-user communications, WLANs and broadcasting",,"Hanzo, L",978p.,Wiley,2006,61750.00
4316,"621.382 T06 HAN.M",9780470858790,"OFDM and MC-CDMA for broadband multi-user communications, WLANs and broadcasting",,"Hanzo, L",978p.,Wiley,2006,61750.00
4317,"621.382 T06 HAN.M",9780470858790,"OFDM and MC-CDMA for broadband multi-user communications, WLANs and broadcasting",,"Hanzo, L",978p.,Wiley,2006,61750.00
4318,"621.382 T06 HAN.M",9780470858790,"OFDM and MC-CDMA for broadband multi-user communications, WLANs and broadcasting",,"Hanzo, L",978p.,Wiley,2006,61750.00
4319,"621.382 T06 HAN.M",9780470858790,"OFDM and MC-CDMA for broadband multi-user communications, WLANs and broadcasting",,"Hanzo, L",978p.,Wiley,2006,61750.00
4322,"004 T03 ABR.G",0198537352,"Handbook of logic in computer science",,,827p.,Clarendon,2003,18168.00
4323,"621.3822 T10 KAY",9788131728994,"Fundamentals of statistical signal processing",": estimation theory","Kay, Steven M.",595p.,Pearson,2010,599.00
4324,"621.3822 T10 KAY",9788131728994,"Fundamentals of statistical signal processing",": estimation theory","Kay, Steven M.",595p.,Pearson,2010,599.00
4325,"621.3822 T10 KAY",9788131728994,"Fundamentals of statistical signal processing",": estimation theory","Kay, Steven M.",595p.,Pearson,2010,599.00
4328,"621.3822 T10 KAY",9788131729007,"Fundamentals of statistical signal processing",": detection theory","Kay, Steven M.",560p.,Pearson,2010,599.00
4329,"621.3822 T10 KAY",9788131729007,"Fundamentals of statistical signal processing",": detection theory","Kay, Steven M.",560p.,Pearson,2010,599.00
